x,y_bed
1.55956,0.004820024471393543
1.56399,0.00482963077568915
1.56844,0.004857613341289131
1.57289,0.004936478383481847
1.57736,0.0049686467576122535
1.58184,0.004918531288779289
1.58633,0.004882759108768454
1.59083,0.004857489319857166
1.59535,0.004840506981056567
1.59988,0.0048273373500930744
1.60442,0.004818248192512349
1.60897,0.004807859412021363
1.61354,0.004795683970894657
1.61812,0.004753285788995059
1.62271,0.004689733268077446
1.62731,0.004188119229355934
1.63192,0.00411966035242074
1.63655,0.004080322950959332
1.64119,0.0040165451521074775
1.64584,0.00394141463348858
1.65051,0.003442617322514284
1.65519,0.0032959186780014403
1.65988,0.0032532844625045914
1.66458,0.003233973234830112
1.6693,0.0032201356663161215
1.67402,0.0031526766855140705
1.67877,0.0031188269181622805
1.68352,0.0026525543570455603
1.68829,0.0025322924447761562
1.69307,0.002491167859586982
1.69786,0.0024536685248870847
1.70267,0.0023521163602109687
1.70749,0.002284496971897907
1.71232,0.0018679784329195797
1.71716,0.0017468250290591431
1.72202,0.0017333678175673168
1.72689,0.0017343321712590854
1.73178,0.0017207935120577417
1.73667,0.0017144162890161884
1.74159,0.0017253603802144795
1.74651,0.001967838355525934
1.75145,0.002350140676079556
1.7564,0.002332644864047964
1.76136,0.001762729795280563
1.76634,0.0017211202635536707
1.77133,0.001770125592529881
1.77634,0.0017997034923544742
1.78135,0.0017711524277188124
1.78639,0.0017353745722784955
1.79143,0.0016337103769255414
1.79649,0.00156005676396202
1.80156,0.0014871595210866708
1.80665,0.0012174097115067973
1.81175,0.0012000949982078103
1.81687,0.0012211066593723321
1.82199,0.0013521667446345254
1.82714,0.0014314982981295792
1.83229,0.0013571793821860576
1.83746,0.0012065089517841292
1.84265,0.0010894856544159256
1.84784,0.0010251251809855195
1.85305,0.0009794103908689834
1.85828,0.0009449284784741143
1.86352,0.0009175617009573863
1.86878,0.0008948930569499958
1.87404,0.0008761289022562272
1.87933,0.0008616290238993968
1.88462,0.0008488775861089025
1.88994,0.0008393684910434615
1.89526,0.0008209376824720943
1.9006,0.0007818447863174535
1.90596,0.0007545571462114473
1.91133,0.0005641986278470221
1.91671,0.0004636988752496202
1.92211,0.00073493527140639
1.92752,0.0007707890109188708
1.93295,0.0007529624787630462
1.93839,7.040999620564349e-05
1.94385,2.4953238676505944e-05
1.94932,5.691306956097744e-06
1.95481,9.902287268858225e-06
1.96031,0.000518543435011805
1.96582,0.0006684735308317702
1.97135,0.0004209596197467
1.9769,0.00015210266229653412
1.98246,8.04026805453548e-05
1.98804,-5.553178359280766e-05
1.99363,-9.557798364858783e-05
1.99924,-0.00019068266974017235
2.00486,-0.00016422542999351952
2.01049,-0.00015597231568629524
2.01615,-0.00038539592706446796
2.02181,-0.00019349370631173727
2.0275,-0.00014712895065549975
2.03319,-0.00011456035095837877
2.03891,-0.0005613651179027477
2.04464,-0.000611144288665523
2.05038,-0.00086760966145922
2.05614,-0.0009057381683285389
2.06192,-0.00031269022358372734
2.06771,-0.00029099301359821925
2.07352,-0.0006108546994259196
2.07934,-0.0008288496697853098
2.08518,-0.0008819838199701282
2.09103,-0.0007877750307724626
